Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"SILANO, Vittorio",VIII. Other memberships or affiliations,,Nutrition Foundation on Italy (NFI),"Non-profit organisation to contribute to scientific research development, information exchange and promotion of multidisciplinary researches through interaction and collaboration with several governmental and other partners.",2005-01,2014-12,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",VIII. Other memberships or affiliations,,European Food and Feed Law Review,Member of Editorial Board (non renumerated) Publishing papers on food and feed regulations at national and international level.,2010-01,now,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",VIII. Other memberships or affiliations,,"Nutrafoods" scientific journal,"Associate editor of ""Nutrafoods, a scientific journal devoted to human nutrition edited by Springer Verlag-Italia and CEC",2012-03,now,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",X. Interests of close family members,,,NO INTEREST,,,2015-09-30,CEF_doi_013.pdf
"SMITH, Andy",I. Economic interest,,"Santander, HBOS, British Telecom",Owner of UK bank and telecommunication shares,2011-01,now,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",III. Member of a scientific advisory entity,,Membership Advisory Committee of Toxicity (FSA and Det Health),"Assessment of toxicity of chemicals in food, consumer products and the environment,",1996-04,2004-03,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",III. Member of a scientific advisory entity,,"Interdepartmental (Government) Group on Health Risks from Chemicals (IGHRC), Interdepartmental (Government) Group on Health Risks from Chemicals (IGHRC), Executive Committee, London, UNITED KINGDOM","Consideration of risk assessment methods, commonalities and advice for many major UK government advice. Education and evolving of new concepts to be fed back to departments. Two or 3 days a year (unpaid).",2007-01,now,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",III. Member of a scientific advisory entity,,"Advisory Committe on Pesticides (HSE, UK)","Member, advice to government on the use of Pesticides in the UK. 6/7 meetings (days) a year",2012-03,now,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",IV. Employment,,Medical Research Council My areas of activities are in line with ANS and CEF panels in using a,"broad range of toxicological and physiological knowledge acquired over many years in the MRC pertinent to risk assessment of synthetic and natural chemicals, some endogenous, many derived from the diet. My own research covers human hepatic diseases with genetic susceptibility that are triggered by diet and exogenous drugs and chemicals. I organise and administer a national MRC PhD scheme to build expertise in innovative toxicology, seeking to ensure the safe and effective development of drugs, chemicals and consumer products on a cutting-edge scientific basis. I act as external examiner for a variety of postgraduate courses in Surrey, Birmingham and Imperial universities requiring a wide breath of expertise. PhD examiner.",1977-05,now,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",IX. Other relevant interest,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",V. Occasional consultancy,,Food Standards Agency,"Periodic advisor for Food Standards Agency on specific issues (especially environmental chemicals) and chairing/contributor at FSA away meetings on progress of research contracts. Unpaid. Two days. Advice to MRC, goverment and Royal Society of Chemistry on general toxicity issues on ad hoc basis (2 or 3 days a year). Contributor to Sense about Science and Science Media Centre (unpaid).",2011-01,now,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",V. Occasional consultancy,,"Royal Society of Chemistry (RSC), Cambridge, UNITED KINGDOM","Chair of Royal Society of Chemistry, EXPERT PANEL ON ENDOCRINE DISRUPTER LOW DOSES EFFECTS workshop held at the Royal Society of Chemistry, Burlington House, London, on Wednesday 4 June 2014. Participants were from academia, government organisations, OECD, industry and ECETOC. RSC funded the meeting expenses and personal travel expense for AGS was from the Medical Research Council.",2014-06,2014-06,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",VI. Research funding,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",VIII. Other memberships or affiliations,,Scientific Societies,"Fellow of Royal Society of Chemistry Ex-chairman of Toxicology Group and ex- -president of Environment, Sustainability and Energy Division, Fellow of British and member of US societies of Toxicology, member of Biochemical and Marine Biological Societies, Register of UK and Euro Toxicologists.",2000-01,now,2015-04-22,CEF_doi_014.pdf
"SMITH, Andy",X. Interests of close family members,,,NO INTEREST,,,2015-04-22,CEF_doi_014.pdf
"TAVARES POCAS, Maria de Fatima",I. Economic interest,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",III. Member of a scientific advisory entity,,Autoridade de Segurança Alimentar e Económica (Portuguese Food Safety Agency),My role is as an external expert on food contact materials. ASAE is not working on authorisation of substances. The frequency of meetings is one a year.,2009-02,now,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",IV. Employment,,Portuguese Catholic University,"I am Senior Researcher at Univeristy. I am responsible for the packaging laboratory devoted to research, teaching and contract work. These activities are all part of my job at the University. As leader of the packaging group I am responsible for promoting, preparing and conducting projects (scientific content only) under the scope of National, European or International programmes for financing the research activity. These projects are developed in cooperation with other R&D institutions (public or private). The laboratory also undertakes contract work for third part institutions and enterprises which I supervise as part of my job. This work consists typically on testing materials for global and specific migration to verify compliance with legislation. These companies are, to my knowledge, not submitting any authorisation application to EFSA. In case it comes to my knowledge that a specific work performed by the lab is being used in an application to EFSA, I will immediately declare that to EFSA and will undertake the necessary measures in order to be not involved on the evaluations in question, using the Specific Declaration of Interest procedure for each meeting. The laboratory may occasionally test packages to verify if the level of Bisphenol A complies with the limit laid down in Regulation (EU) 10/2011. This work is developed for food companies and packaging manufacturers, that want to verify the compliance of their packages. The laboratory acts as National Reference Laboratory for Food Contact Materials appointed by the Portuguese Ministry of Agriculture Sea Environment and Territory and performs the testing required on behalf of Portuguese surveillance authorities. Within this scope, the lab performs measurements on samples collected by the authorities from the market. These tests focus always on already regulated substances. As part of my job I represent the laboratory at the meetings of European Network of National Reference Laboratories.",1990-02,now,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",IX. Other relevant interest,,Scientific journals,"I am occasionally refereeing manuscripts submitted to journals: Food Additives and Contaminants, Food Chemistry, Food Control British Food Journal, Food Analytical Methods, Int J. Occupational Environmental Health, Packaging Technology and Science, Talanta, Int. J. Environmental Analytical Chemistry, J. Agri. Food Chemistry, J. Food Engineering",2010-01,now,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",V. Occasional consultancy,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",VI. Research funding,,National Research Agency of Portugal ADI,"2006-2008: Organisation: national research agency ADI; My role: scientific director of collaborative project Migramodel-Mathematical modelling of migration processes in food packaging for exposure assessment and compliance of safety, Research grant paid to the university, No personal financial advantage. Project in partnership with a company producing plastic bottles and tubs.",2006-01,2008-12,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",VI. Research funding,,National Research Agency of Portugal ADI,"2009-2010: Organisation: national research agency ADI; My role: scientific director of Collaborative project RAPIDARROZ; Research grant – Development of new integrated drying processes and packaging for rice and ingredients for traditional Portuguese meals using national products, Research grant paid to the university, No personal financial advantage. project in partnership with a enterprise producing rice meals.",2009-01,2010-12,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",VI. Research funding,,National Research Agency of Portugal ADI,"2011-2012: Organisation: national research agency ADI; My role: member of ESB team of the Collaborative project FrutaMais and project Myrtillus; Research Grant: Preservation of functional, nutritional and organoleptic characteristics of fruits, Research grant",2011-01,2012-12,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",VI. Research funding,,European Commission (EC),"The University is my employer and is a non-state University for Higher education and other public services. The University is financed through public grants (multi-annual financing plan), research projects and services provided to the community, including student’s fees and tuitions in the scope of teaching and training programmes, and contract work to third party institutions and companies. The value of private funding does not exceed 10% approx. of the budget. All payments concerning research projects and contract work are always made to the University financial administration. I have no any financial benefits from the research projects or any activity of the lab because all these activities are part of my job at the University. 2013 – date: Organisation: European Commission; My role: Member of ESB team of the project Collaborative project QUAFETY; Subject: Research Grant: Comprehensive approach to enhance quality and safety of ready to eat fresh products; Research grant paid to the university, No personal financial advantage.",2013-01,now,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",VII. Intellectual property rights,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TAVARES POCAS, Maria de Fatima",X. Interests of close family members,,,NO INTEREST,,,2015-02-22,CEF_doi_015.pdf
"TLUSTOS, Christina",I. Economic interest,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",IV. Employment,,Food Safety Authority of Ireland,"full time employee invovled in collection and analysis of Chemical Occurrence Data, use of Food Consumption Data for exposure assessment, partaking in EU and Codex Food Legislation Working Groups",1999-02,now,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",IX. Other relevant interest,,ILSI Europe,"Unpaid participation in ILSI Europe Workshop on Exposure Assessment: The ILSI Food Intake Methodology task force organised a workshop on exposure assessment on 29-30th November 2011 in Geneva, Switzerland with invited experts from various stakeholder platforms. The objective of the workshop in November was to review and test the prototype of the preliminary version of the ‘GuIDEA’ website on exposure assessment. The aim is to provide a single source of reference (in the form of a website ‘GuIDEA’) that is concise in providing guidance on the planning, conduct, reporting and interpretation of assessments.",2011-11,2011-11,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",V. Occasional consultancy,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",VI. Research funding,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"TLUSTOS, Christina",X. Interests of close family members,,,NO INTEREST,,,2015-03-03,CEF_doi_016.pdf
"WÖLFLE, Detlef",I. Economic interest,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",IV. Employment,,Federal Institute for Risk Assessment (BfR),"Risk assessment of food contact materials. Advice on specific substances (e.g. Bisphenol A, mineral oil, phthalates, perfluorinated compounds, printing inks) to the German Federal Ministry of Food, Agriculture and Consumer Protection. In the context of the contract between EFSA and BfR I provided preparatory work documents in the field of food contact materials for the following substances from October 2009 to September 2013 (in brackets: date of specific contracts): - 2-Phenyl-3,3-bis(4-hydroxyphenyl)phthalimidine (PPPBP)(24.11.09); - Methacrylic acid, 2,3-epoxypropyl ester, copolymer with acrylic and/or metacrylic acid alkyl (C1-C4) esters (23.06.10); - 3,9-Bis[2-(3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propionyloxy)- 1,1-dimethylethyl]-2,4,8,10-tetraoxaspiro[5,5]undecane (18.10.10) - Glycoldibenzoates (DEGDB, DPGDB, TEGDB) (03.05.11) -Polyhydroxyalkanoyte (PHA) (20.10.11) - 2,4,8,10-Tetraoxaspiro(5.5)undecane-3,9-diethanol, , , ', '-tetramethyl (03.02.2012) - N-1(1,1-Dimethyl-3-oxobutyl)acrylamide (DAAM) (31.01.13) - Adipic acid dihydrazide (31.01.13) - Tetraethyl orthosilicate (TEOS) and Hexamethyldisilazane (HMDS) (12.03.2013) - Ethylene vinylacetate, copolymer wax (09.07.2013) The finalisation of the opinions of the following substances by the CEF Panel is still pending (any implications will be addressed via SDOI): N-1(1,1-Dimethyl-3-oxobutyl)acrylamide, Adipic acid dihydrazide. However, the preparatory work for the still pending opinions has been completed as the contract has expired in September 2013.",1998-05,now,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",IX. Other relevant interest,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",V. Occasional consultancy,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",VI. Research funding,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"WÖLFLE, Detlef",X. Interests of close family members,,,NO INTEREST,,,2015-09-10,CEF_doi_017.pdf
"ZORN, Holger",I. Economic interest,,,NO INTEREST,,,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",II. Member of a managing entity or equivalent structure,,"TransMIT Gesellschaft für Technologietransfer mbH, Giessen, Germany","Co-Director of the “TransMIT-Center for Analytics, Biotechnology and Safety of Food”. The TransMIT Society for Technology Transfer GmbH” was founded by three central Hessian Universities to make the potentials of the universities accessible to academic and industrial partners. The focus lies currently on the fermentative production of pesticide metabolites and on investigations on the degradation of veterinary drugs in food and in the environment. Potential future activities may include sophisticated analyses of flavour compounds, enzymes and veterinary drugs; development and optimization of biotechnological processes; detection of off flavours and biotechnological synthesis of flavour compounds; consulting and training in the fields of enzyme technology and food safety. Gains are used for the centre only; no personal payments. Approximately two (one day) meetings per year.",2013-09,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",III. Member of a scientific advisory entity,,Federal institute for risk assessment,"Member of the BfR-panel for food additives, flavour compounds and processing aids. Scientific advice to the German government (Federal Ministry of Food and Agriculture) on the safety of food additives. Typically one (one day) meeting per year.",2011-04,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",IV. Employment,,Justus Liebig University Giessen,"Director of the Institute of Food Chemistry and Food Biotechnology of the Justus Liebig University Giessen; Professor for Food Chemistry and Food Addittives Specialisation on Flavours (Analytics, Biotechnology) and Food Enzymes",2008-11,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",IV. Employment,,"Fraunhofer Institute for Molecular Biology and Applied Ecology IME (IME), Fraunhofer Institut für Molekularbiologie und angewandte Ökologie, Giessen, GERMANY",Researcher in the field of Insect (Yellow) Biotechnology in secondary employment (6 h per week). The focus is on low molecular weight metabolites of insects or insect associated microorgansims and enzymes for future applications in the fields of white biotechnology and food biotechnology.,2014-10,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",IX. Other relevant interest,,,NO INTEREST,,,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",V. Occasional consultancy,,Artes Biotechnology,Member of Scientific Board; Consultations on research questions and biological safety (without compensation); non-food applications; no financial interests;,2008-10,2011-12,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",V. Occasional consultancy,,Research Association of the German Food Industry (FEI) e.V.,"The Research Association of the German Food Industry (FEI) is a non- profit, registered association supporting research projects in all fields of food science, food technology and nutritional science. Member of the scientific board; evaluation of project drafts; projects may address food biotechnology / food enzymes no financial interest",2011-04,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Arbeitsgemeinschaft industrieller Forschungsvereinigungen,Production of natural flavour compounds by submerged cultured fungi; funding for the university only; no personal payments; project was not related to food enzymes,2008-11,2011-04,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Bundesministerium fuer Bildung und Forschung,Production of fungal secondary metabolites and Downstream processing; funding for the university only; no personal payments; project is not related to food enzymes,2009-01,2012-12,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Deutsche Bundesstiftung Umwelt,Analysis of fungal secretomes; funding for the university only; no personal payments,2009-05,2011-08,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Bundesministerium fuer Bildung und Forschung,Enzymatic degradation of lignocelluloses; search for lignin degrading enzymes from white-rot fungi; funding for the university only; no personal payments; project was not related to food enzymes,2010-04,2011-11,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,"Bundesministerium fuer Ernaehrung, Landwirtschaft und Verbraucherschutz",Biorefinery concepts; search for novel ligno-cellulose degrading enzymes; funding for the university only; no personal payments; project is not related to food enzymes,2010-05,2013-09,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,LOEWE (Research funding programme of the German federal state of Hesse),Identifaction and characterization of enzymes derived from Insects and insect associated fungi; funding for the university only; no personal payments; parts of the project are related to food enzymes,2011-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,BMBF Federal Ministry of Education and Research,Development of novel enzyme cocktails for the degradation of lignocelluloses. Cooperation project with the Russian Academy of Science; funding for the university only; no personal payments; project is not related to food enzymes,2011-01,2012-12,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Symrise,Joint research project on biotechnological production of flavour compounds; funding for the university only; no personal payments; project might be related to food enzymes in future,2012-01,2015-06,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Hessen Agentur,Production of soft drinks by fungal fermentation; funding for the university only; no personal payments. "Hessen Agentur“ is a GmbH 100% owned by the German federal state of Hesse. The project is run with public funding. The project is not related to food enzymes.,2012-01,2014-12,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Deutsche Bundesstiftung Umwelt,Development of a two-enzyme system for degradation of lignocelluloses; funding for the university only; no personal payments project is not related to food enzymes,2012-01,2014-03,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,"LOEWE (Research funding programme of the German federal state of Hesse), Germany, Hesse",Optimisation of the secondary metabolite profile of the edible fungus A. aegerita.,2013-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,"Bundesministerium für Bildung und Forschung (BMBF), Germany",Immobilization of fungal peroxidases on textile carriers; funding for the university only; no personal payments. parts of the project are related to food enzymes,2013-10,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Bundesministerium fuer Bildung und Forschung (BMBF),Identification and biochemical characterization of lipases derived from edible fungi for dairy applications; funding for the university only; no personal payments,2014-03,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Bundesministerium für Wirtschaft und Energie (BMWi),Production of fungal protein by fermentation of side streams of the food industry by edible basidiomycetes. The project is not related to food enzymes; funding for the university only; no personal payments.,2014-08,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VI. Research funding,,Philip Morris International Feasibility study on detoxification of tobacco by fermentation with,"higher fungi. The project is not related to food enzymes; funding for the University only, no personal payments.",2014-08,2015-01,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,DSM,"Inventor / Co-inventor of the patent Zorn H, Scheibner M, Hülsdau B, Berger RG, de Boer L, Meima RB (2006) Novel enzymes for use in enzymatic bleaching of food products. Eur Pat Appl EP 64132 20060712 all rights transferred to DSM; no exploitation rights of the patent, no financial interests",2006-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,Nestec,"Inventor / Co-inventor of the patent Linke D, Krings U, Zorn H, Rabe S, Ulmer H (2008) Production of gluten-specific peptidases from basidiomycetes and their use in hydrolysis of proteins for food industry applications. WO 2008131938 patent not yet granted; all rights transferred to Nestec;",2008-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,N-Zyme,"Inventor / Co-inventor of the patent Fraatz MA, Kopp SJL, Takenberg M, Krings U, Marx S, Berger RG, Zorn H (2008) Enzymatic synthesis of the grapefruit flavour nootkatone. EP 08.1711483 patent not yet granted; all rights transferred to N-Zyme; no exploitation rights of the patent, no financial interests",2008-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,DSM,"Inventor / Co-inventor of the patent Zorn H, Szweda R, Wilms J, Kumar M (2008) Method for modifying non-starch carbohydrate material. Eur Pat Appl 26485/EP/P0 non-food application; no exploitation rights of the patent, no financial interests; all rights transferred to DSM",2008-01,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VII. Intellectual property rights,,"Justus Liebig University, GERMANY","Quitmann H, Czermak P, Zorn H, Fraatz MA, Bosse A, Stemme K (2011) Verfahren zur Herstellung eines Getränks oder einer Getränkebase. DE 10 2011 053 469.5 Patent has not been granted yet and will not be further upheld. No financial interests.",2011-12,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VIII. Other memberships or affiliations,,"German Chemical Society The GDCh supports chemistry in teaching, research and application",and promotes the understanding of chemistry in the public,2009-03,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VIII. Other memberships or affiliations,,DECHEMA,The Society for Chemical Engineering and Biotechnology is a non- profit scientific and technical society,2009-10,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",VIII. Other memberships or affiliations,,American Chemical Society,Associate Editor of the Journal of Agricultural and Food Chemistry,2015-04,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",X. Interests of close family members,,,NO INTEREST,,,2015-08-13,CEF_doi_018.pdf
"ZUGRAVU, Corina-Aurelia",I. Economic interest,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",III. Member of a scientific advisory entity,,"Ministry of Health (MH), Bucharest, ROMANIA","The Ministry of Health has different scientific boards. I am a member of the Board of Hygiene The membership is not paid. Board members are meeting maybe once per year and consulted in public health problems. Conclusions are used in deciding public health plans for the next year, in different fields of activity. My expertise is linked to Public Health Nutrition and Food Safety.",2010-01,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",III. Member of a scientific advisory entity,,"European Commission - DG SANTE (EC), Brussels, BELGIUM","Expert Groups on Food additives, flavorings and enzymes. These Groups have been charged with the task of providing advice to the European Commission on food additives, enzymes and flavorings regarding risk management. The group uses EFSA reports and advise but nothing falls under EFSA remit I sit on this group as a Romanian governmental expert. Each group meets with a different frequency (per year maybe every two month my participation is requested at a group or another). Participation is unpaid, the Commission is financing just transportation directly to our Ministry.",2012-03,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",III. Member of a scientific advisory entity,,"Romanian Sanitary Veterinary and Food Safety Authority, ROMANIA, BUCHAREST","The Romanian Sanitary Veterinary Authority has formed an Advisory board together wit other stateowned organisations (the Ministry of Health, the Ministry of Agriculture, the Association of Medical Doctors, the University of Agriculture, etc). The board meets twice per year and discuss food safety problems encountered in Romania during the previous period of time. Participation at this advisory board is unpaid.",2013-01,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",III. Member of a scientific advisory entity,,"Ministry of Health (MH), Bucharest, ROMANIA","The Ministry of Health has different scientific boards. I am a member of the Board of diabetes, nutrition and metabolic diseases. The membership is not paid. Board members are meeting maybe 2-4 times per year and consulted in public health problems regarding the field of the board. In this specific board, topics like the National Program for Diabetes are discussed.",2015-04,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",IV. Employment,,"University of Medicine and Pharmacy Carol Davila (UMF), Bucharest, ROMANIA","The University is a teaching and research body, covering education for medical doctors, nurses, midwifes, dentists. It is tate-owned and nonprofit, depending of the Ministry of Education. I entered at the university exactly after finishing the faculty of medicine (done at the same university) and progressed, since 1991, through every hierarchical step, to the title of Associate Professor. I head the Discipline of Hygiene and Ecology at the Faculty of Nurses and Midwifery and also am the responsible of the Master Program of Nutrition and Food Safety. Some of the topics we cover with our students are: Nutrients, Groups of foods, Nutritional Recommendations, Gastrotechnology, Dietetics, Malnutrition, Nutritional deficiencies, Evaluation of the Nutritional Status, Lab procedures of evaluation of nutrients in foods, Food Additives, Food Safety, Evaluation of health hazards in Food, Hygiene in Food Industry, Practical evaluation of safety of foods, food industry environment, Good Manufacturing Practices in Food Industry, HACCP, Food Legislation, Public Health Programs, Health Promotion. My late research activity covered evaluations of the nutritional status in the Romanian population and intakes of food and nutrients.",1991-09,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",IV. Employment,,"Institutul National de sanatate Publica, Bucuresti, Romania; National Institute of Public Health, Bucharest, Romania, INSP.",The National Institute of Public Health has an official responsibility of carrying out activities of risk management in different fields of interest. My activity implies risk management in relation with food additives and nutrients (human nutrition).,1999-10,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",IX. Other relevant interest,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",V. Occasional consultancy,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma",The projects ID is OC/EFSA/DCM/2013/01-CT03 and it was linked with the fulfilment of the EFSA Comprehensive European Food Consumption Database.,2013-09,2014-05,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma",The project`s ID is OC/EFSA/DATA/2014/02 and it is included in the larger frame of EU Menu.,2015-01,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",X. Interests of close family members,,,NO INTEREST,,,2015-05-20,CEF_doi_019.pdf
